sel_phenotype,biomolecular,co_phenotype,institution,# of shared individuals,# of shared significant biomolecules (adjusted),co_phecode,shared_biomolecules,p_value
Alzheimer's disease,Cholesterol in very small VLDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Total lipids in large LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Phospholipids in medium LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Free cholesterol in very small VLDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Concentration of medium LDL particles,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Phospholipids in large LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Free cholesterol in small LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Phospholipids in IDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Total lipids in IDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Total free cholesterol,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Total lipids in medium LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesteryl esters in IDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Total lipids in small LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Free cholesterol in IDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Concentration of small LDL particles,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Free cholesterol in medium LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,LDL cholesterol,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesterol in large LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesterol in IDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesteryl esters in very small VLDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesteryl esters in large LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Free cholesterol in large LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesteryl esters in medium LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesterol in medium LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesterol in small LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Cholesteryl esters in small LDL,Other abnormal blood chemistry,ukb,12,32,790.60,32,NA
Alzheimer's disease,Monounsaturated fatty acids,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,1-oleoyl-2-linoleoyl-glycerol (18:1/18:2),Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Free cholesterol in small VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Total lipids in small VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Phospholipids in small VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Concentration of small VLDL particles,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in very small VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Cholesterol in medium VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Phospholipids in medium VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in small VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Total triglycerides,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Total lipids in medium VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Phospholipids in small HDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Free cholesterol in medium VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Concentration of medium VLDL particles,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in small HDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in medium VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Phospholipids in large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Concentration of large VLDL particles,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Total lipids in large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Free cholesterol in large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Free cholesterol in small HDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Cholesterol in large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Total lipids in very large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Triglycerides in very large VLDL,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Concentration of very large VLDL particles,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Glycoprotein acetyls,Gout,ukb,90,29,274.10,29,0.223651145602365
Alzheimer's disease,Leucine-rich repeat neuronal protein 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,14-3-3 protein epsilon,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Tight junction protein ZO-1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Deoxycytidine kinase,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Carboxypeptidase E,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Killer cell immunoglobulin-like receptor 2DL5A,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Trem-like transcript 1 protein,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Moesin,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Tubulin-specific chaperone A,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,TOMM20-like protein 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,DNA-directed RNA polymerases I and III subunit RPAC1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Small nuclear ribonucleoprotein F,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Protein S100-A13,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Zinc finger protein 276,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Casein kinase I isoform delta,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Epididymal-specific lipocalin-10,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,PH and SEC7 domain-containing protein 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Glutathione S-transferase Mu 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Protein MENT,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Stromal interaction molecule 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Sorting nexin-7,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,N-palmitoyl-sphingosine (d18:1/16:0),Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Phospholipids in large HDL,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Neutrophil collagenase,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Beta-1,3-N-acetylglucosaminyltransferase radical fringe,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,TOM1-like protein 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,CUB and zona pellucida-like domain-containing protein 1,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Interferon-induced protein with tetratricopeptide repeats 2,Cerebral ischemia,ukb,356,28,433.30,28,NA
Alzheimer's disease,Leucine-rich repeat neuronal protein 1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,14-3-3 protein epsilon,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Tight junction protein ZO-1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Deoxycytidine kinase,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Carboxypeptidase E,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Killer cell immunoglobulin-like receptor 2DL5A,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Trem-like transcript 1 protein,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Moesin,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Tubulin-specific chaperone A,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,ADP-ribosylation factor-like protein 1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,TOMM20-like protein 1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,DNA-directed RNA polymerases I and III subunit RPAC1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Small nuclear ribonucleoprotein F,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Protein S100-A13,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Zinc finger protein 276,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Casein kinase I isoform delta,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Epididymal-specific lipocalin-10,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Estrogen sulfotransferase,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,PH and SEC7 domain-containing protein 1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Glutathione S-transferase Mu 1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Protein MENT,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Sorting nexin-7,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Apolipoprotein B,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cold shock domain-containing protein C2,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,N-palmitoyl-sphingosine (d18:1/16:0),Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Neutrophil collagenase,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,CUB and zona pellucida-like domain-containing protein 1,Intracerebral hemorrhage,ukb,74,26,430.20,26,NA
Alzheimer's disease,Total cholesterol,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Concentration of large LDL particles,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Total lipids in large LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Phospholipids in medium LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Concentration of medium LDL particles,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Phospholipids in large LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Phospholipids in small LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Free cholesterol in small LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Phospholipids in IDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Total lipids in medium LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Total lipids in small LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Free cholesterol in IDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Concentration of small LDL particles,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Free cholesterol in medium LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,LDL cholesterol,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cholesterol in large LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cholesteryl esters in large LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Free cholesterol in large LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cholesteryl esters in medium LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cholesterol in medium LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cholesterol in small LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Cholesteryl esters in small LDL,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Amyloid beta A4 precursor protein-binding family B member 2,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Dermokine,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Surfeit locus protein 1,Unspecified monoarthritis,ukb,2,26,716.20,26,0.153781719635378
Alzheimer's disease,Leucine-rich repeat neuronal protein 1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,14-3-3 protein epsilon,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Tight junction protein ZO-1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Deoxycytidine kinase,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Carboxypeptidase E,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Killer cell immunoglobulin-like receptor 2DL5A,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Trem-like transcript 1 protein,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Moesin,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Tubulin-specific chaperone A,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Cardiotrophin-1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,ADP-ribosylation factor-like protein 1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Small nuclear ribonucleoprotein F,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Protein S100-A13,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Beta-soluble NSF attachment protein,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Casein kinase I isoform delta,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,PH and SEC7 domain-containing protein 1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Beta-defensin 119,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Nuclear receptor-binding protein,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Glutathione S-transferase Mu 1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Protein MENT,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Interleukin-22 receptor subunit alpha-1,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Protein CEI,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,N-palmitoyl-sphingosine (d18:1/16:0),Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Epididymis-specific alpha-mannosidase,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Beta-1,3-N-acetylglucosaminyltransferase radical fringe,Dementia with cerebral degenerations,ukb,40,25,290.12,25,NA
Alzheimer's disease,Protein MENT,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Sorting nexin-7,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Apolipoprotein B,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,DNA-directed RNA polymerases I and III subunit RPAC1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Beta-soluble NSF attachment protein,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Selenoprotein S,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,ADP-ribosylation factor-like protein 1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Deoxycytidine kinase,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Stromal interaction molecule 1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Interleukin-22 receptor subunit alpha-1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Glutathione S-transferase Mu 1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Zinc finger protein 276,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,14-3-3 protein epsilon,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Nuclear receptor-binding protein,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Moesin,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,TOMM20-like protein 1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Cardiotrophin-1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Leucine-rich repeat neuronal protein 1,Memory loss,vumc,234,25,292.30,25,NA
Alzheimer's disease,Epididymis-specific alpha-mannosidase,Memory loss,vumc,234,25,292.30,25,NA
